"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2007-09-30,"Fixed Price Award Fee","PAMS","Navy","08:22.5",23818157.04,27,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.026723247052775,0.0267349388708048,7.37690815436242
2007-09-30,"Cost No Fee","R&D","Navy","08:22.5",109565288.3,363,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.122928917746754,0.122982700976541,8.03967298583167
2007-09-30,"Time and Materials","R&D","Navy","08:22.5",53246190.85,366,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0597406050482468,0.0597667424514536,7.72628854446764
2007-09-30,"Cost Plus Fixed Fee","Ships","Navy","08:22.5",519562820,531,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.582933665899471,0.583188708048041,8.71563806532908
2007-09-30,"Fixed Price Level of Effort","Ships","Navy","08:22.5",6455806,17,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00724321778435916,0.0072463867998653,6.80995047115711
2007-09-30,"Fixed Price Incentive","Ground Vehicles","Navy","08:22.5",-800,1,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-8.97575643922282e-07,-8.97968346615782e-07,NA
2007-09-30,"Cost No Fee","ICT","Navy","08:22.5",3332304,33,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00373874363568099,0.00374037939162645,6.52274461443346
2007-09-30,"Fixed Price with Economic Price Adjustment","ICT","Navy","08:22.5",5602525.88,22,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00628586346791531,0.00628861362666966,6.74838387136778
2007-09-30,"Labor Hours","ICT","Navy","08:22.5",22465726.38,71,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0252058610271379,0.0252168889662139,7.35152046511582
2007-09-30,"Order Dependent (IDV only)","ICT","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Combination (two or more)","Launchers & Munitions","Navy","08:22.5",34812299,26,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.039058339614175,0.0390754282186553,7.54173270498623
2007-09-30,"Fixed Price Incentive","Launchers & Munitions","Navy","08:22.5",14241668,7,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0159787179070342,0.0159857088337636,7.15356085733263
2007-09-30,"Order Dependent (IDV only)","Missiles & Space","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Combination (two or more)","Other","Navy","08:22.5",137435442.5,132,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.154198382249602,0.154265846335167,8.13809874507623
2007-09-30,"Cost Sharing","Other","Navy","08:22.5",56752.56,9,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.36746444827974e-05,6.37025030867662e-05,4.75398545650477
2007-09-30,"Firm Fixed Price","Other","Navy","08:22.5",2613208398,61102,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,2.93194026317245,2.93322303064317,9.41717404520092
2007-09-30,"Fixed Price Incentive","Other","Navy","08:22.5",78549280,23,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0881299007195395,0.0881684588618251,7.89514220855537
2007-09-30,"Cost Plus Incentive","PAMS","Navy","08:22.5",28797014.37,45,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0323093733952399,0.0323235092266248,7.45934746311171
2007-09-30,"Fixed Price with Economic Price Adjustment","PAMS","Navy","08:22.5",20491365.98,783,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.022990688767932,0.0230007475361994,7.31157090997772
2007-09-30,"Cost Plus Fixed Fee","R&D","Navy","08:22.5",3839485871,8838,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.30778625374166,4.30967097429566,9.58427307375907
2007-09-30,"Cost Plus Award Fee","Ships","Navy","08:22.5",1073059222,478,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.20393977769174,1.2044665192502,9.03062369128381
2007-09-30,"Fixed Price with Economic Price Adjustment","Ships","Navy","08:22.5",83116028.04,31,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0932536529853318,0.0932944528454372,7.91968478092151
2007-09-30,"Order Dependent (IDV only)","Ships","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","Navy","08:22.5",1921066306,40,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,2.15537790828169,2.15632091817263,9.28354235488406
2007-09-30,"Labor Hours","Aircraft","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Time and Materials","Aircraft","Navy","08:22.5",52978830.66,100,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0594406350548738,0.0594666412167471,7.72410236839092
2007-09-30,"Combination (two or more)","Clothing & Subsistence","Navy","08:22.5",55000,1,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.17083255196569e-05,6.1735323829835e-05,4.74036268949424
2007-09-30,"Cost Plus Award Fee","Electronics & Communications","Navy","08:22.5",519388978.9,193,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.58273862147788,0.582993578291615,8.71549272994154
2007-09-30,"Cost Plus Fixed Fee","Electronics & Communications","Navy","08:22.5",130490595,355,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.146406474791158,0.146470529801324,8.11557921139236
2007-09-30,"Not Reported","Engines & Power Plants","Navy","08:22.5",-3041149.19,13,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.00341207680309747,-0.00341356963744528,NA
2007-09-30,"Order Dependent (IDV only)","Engines & Power Plants","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Cost Plus Fixed Fee","ERS","Navy","08:22.5",743779756,3233,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.834498241785072,0.834863347177012,8.87144435367187
2007-09-30,"Firm Fixed Price","ERS","Navy","08:22.5",3135410424,28654,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,3.51783503785304,3.51937414300146,9.49629439786589
2007-09-30,"Cost Plus Incentive","FRS&C","Navy","08:22.5",92194090,66,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.103438962121973,0.103484218206308,7.9647030819793
2007-09-30,"Combination (two or more)","Fuels","Navy","08:22.5",817511,10,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000917222452798186,0.000917623751262768,5.91249360501081
2007-09-30,"Cost Plus Fixed Fee","Ground Vehicles","Navy","08:22.5",15079488,9,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0169187264395229,0.0169261286339657,7.17838659600659
2007-09-30,"Not Reported","ICT","Navy","08:22.5",6731407.76,99,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0075524345683568,0.0075557388708048,6.82810589906279
2007-09-30,"Time and Materials","Launchers & Munitions","Navy","08:22.5",794528,11,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000891436226517853,0.00089182624312493,5.90010920680611
2007-09-30,"Time and Materials","MED","Navy","08:22.5",23201430.92,42,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0260312991224217,0.0260426882029408,7.36551477030023
2007-09-30,"Combination (two or more)","Missiles & Space","Navy","08:22.5",66865380,20,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0750209206370101,0.075053743405545,7.82520131707127
2007-09-30,"Cost No Fee","Missiles & Space","Navy","08:22.5",12057943,6,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.013528644940754,0.0135345639241217,7.08127322654841
2007-09-30,"Fixed Price with Economic Price Adjustment","Missiles & Space","Navy","08:22.5",193000,4,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00021654012409625,0.000216634863621057,5.28555730900777
2007-09-30,"Cost No Fee","PAMS","Navy","08:22.5",20856651.92,307,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0234005284714461,0.0234107665506791,7.31924459319066
2007-09-30,"Labor Hours","PAMS","Navy","08:22.5",74602179,1041,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0837013735674129,0.0837379941632057,7.872751512645
2007-09-30,"Not Reported","PAMS","Navy","08:22.5",46078999.77,273,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0516992348623155,0.0517218540464699,7.6635030433517
2007-09-30,"Combination (two or more)","R&D","Navy","08:22.5",736373763.5,501,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.826188943676233,0.82655041362667,8.86709830648847
2007-09-30,"Fixed Price Incentive","R&D","Navy","08:22.5",32514598.6,17,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0364803897190869,0.0364963504321473,7.51207839691439
2007-09-30,"Labor Hours","R&D","Navy","08:22.5",769659.27,21,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000863534268588754,0.000863912077674262,5.88629850451156
2007-09-30,"Cost Plus Incentive","Ships","Navy","08:22.5",65784679,331,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.073808407017057,0.0738406992928499,7.81812475986742
2007-09-30,"Cost No Fee","Aircraft","Navy","08:22.5",2730928,6,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00306401807263174,0.00306535862610843,6.43631025026244
2007-09-30,"Fixed Price Award Fee","Clothing & Subsistence","Navy","08:22.5",0,1,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Fixed Price Level of Effort","Electronics & Communications","Navy","08:22.5",-101980,9,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.000114418455208993,-0.000114468514984847,NA
2007-09-30,"Time and Materials","Engines & Power Plants","Navy","08:22.5",16402,21,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.84025446395166e-05,1.84105960264901e-05,4.21489680756022
2007-09-30,"Cost Plus Award Fee","ERS","Navy","08:22.5",845087695.7,2873,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.948162665798406,0.948577501066337,8.9269017785147
2007-09-30,"Fixed Price Level of Effort","ERS","Navy","08:22.5",83499,5,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,9.36833358648332e-05,9.37243237175889e-05,4.92168127432094
2007-09-30,"Fixed Price with Economic Price Adjustment","ERS","Navy","08:22.5",218844527,12,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.245536896551115,0.245644322595129,8.34013568997851
2007-09-30,"Order Dependent (IDV only)","ERS","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Fixed Price Award Fee","FRS&C","Navy","08:22.5",183452327.1,174,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.205827925782279,0.205917978561006,8.26352322516953
2007-09-30,"Fixed Price Level of Effort","FRS&C","Navy","08:22.5",9021,2,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.01212873547786e-05,1.01257155685262e-05,3.95525468282018
2007-09-30,"Fixed Price with Economic Price Adjustment","FRS&C","Navy","08:22.5",135841,28,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000152409466307558,0.000152476147715793,5.13303086999119
2007-09-30,"Fixed Price with Economic Price Adjustment","Fuels","Navy","08:22.5",8844000.15,77,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00992269891185626,0.00992704024020653,6.94664874127259
2007-09-30,"Firm Fixed Price","Ground Vehicles","Navy","08:22.5",4212675818,3268,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.72649401247147,4.72856192389718,9.62455803974142
2007-09-30,"Cost Plus Incentive","Launchers & Munitions","Navy","08:22.5",6608081,5,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00741406569833199,0.00741730946234145,6.82007535780467
2007-09-30,"Firm Fixed Price","Launchers & Munitions","Navy","08:22.5",1644050874,2557,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.84457502733942,1.84538205634751,9.21591525234979
2007-09-30,"Firm Fixed Price","MED","Navy","08:22.5",421125987.3,4408,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.472490536529005,0.4726972581659,8.62441204216297
2007-09-30,"Cost Plus Incentive","Missiles & Space","Navy","08:22.5",958130819,67,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.07499360853213,1.07546393422382,8.98142480979993
2007-09-30,"Firm Fixed Price","Missiles & Space","Navy","08:22.5",1462561299,1245,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.64094924965717,1.64166718935908,9.16511407732485
2007-09-30,"Cost Plus Award Fee","Other","Navy","08:22.5",44482127,46,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0499075922313221,0.049929427545179,7.64818554571153
2007-09-30,"Cost Plus Fixed Fee","Other","Navy","08:22.5",202565752.3,294,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.227272606946592,0.227372042092266,8.30656602125925
2007-09-30,"Fixed Price Level of Effort","Other","Navy","08:22.5",6222,2,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.98089457060555e-06,6.98394881580424e-06,3.79393000677268
2007-09-30,"Fixed Price with Economic Price Adjustment","Other","Navy","08:22.5",1462547.32,59,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00164093356564476,0.00164165149848468,6.16510992636613
2007-09-30,"Order Dependent (IDV only)","Other","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Other (none of the above)","Other","Navy","08:22.5",37713.2,5,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.23130622179622e-05,4.23315748119879e-05,4.57649338425871
2007-09-30,"Combination (two or more)","PAMS","Navy","08:22.5",450483643.7,1524,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.505428933213104,0.505650065888427,8.65367902710245
2007-09-30,"Time and Materials","PAMS","Navy","08:22.5",665771979.3,5275,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.746975891282012,0.747302704343922,8.82332551282204
