"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2003-09-30,"Not Reported","ERS","DLA","08:22.5",4451316,23,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00566738249288092,0.00563243831456409,6.64848842604728
2003-09-30,"Cost Plus Incentive","FRS&C","DLA","08:22.5",3155,2,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,4.01692258312807e-06,3.99215487789447e-06,3.49899936358015
2003-09-30,"Firm Fixed Price","FRS&C","DLA","08:22.5",273049242.5,1204,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.347644268939544,0.345500749715298,8.43624097604268
2003-09-30,"Firm Fixed Price","Fuels","DLA","08:22.5",250117530.2,519,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.31844778304171,0.316484284702012,8.39814413156386
2003-09-30,"Combination (two or more)","Ground Vehicles","DLA","08:22.5",114874,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000146256724188353,0.000145354928508161,5.06022174379463
2003-09-30,"Combination (two or more)","ICT","DLA","08:22.5",615474,2,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000783616928661859,0.000778785271415918,5.78920971137777
2003-09-30,"Fixed Price Incentive","ICT","DLA","08:22.5",161258503,41,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.20531312913538,0.204047201062888,8.20752262382587
2003-09-30,"Not Reported","ICT","DLA","08:22.5",85903172,236,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.10937128100448,0.108696915095533,7.93400920057935
2003-09-30,"Fixed Price Redetermination","Launchers & Munitions","DLA","08:22.5",332294,6,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00042307425446528,0.000420465645957231,5.52152249959825
2003-09-30,"Firm Fixed Price","Other","DLA","08:22.5",1214503021,14331,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,1.54629623211796,1.53676201569024,9.08439859942274
2003-09-30,"Labor Hours","PAMS","DLA","08:22.5",1460551,12,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00185956269277663,0.00184809692521827,6.16451672641184
2003-09-30,"Not Reported","Electronics & Communications","DLA","08:22.5",98934121,508,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.125962188553669,0.125185525749715,7.9953460995483
2003-09-30,"Not Reported","Engines & Power Plants","DLA","08:22.5",1600506,11,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00203775236001013,0.00202518790332785,6.20425730657263
2003-09-30,"Firm Fixed Price","MED","DLA","08:22.5",771693,8,"Other DoD","DLA","DLA",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000982513799981568,0.000976455776287486,5.88744456079788
2003-09-30,"Not Reported","PAMS","DLA","08:22.5",49254845,132,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0627109030773289,0.0623242376312793,7.69244895672749
2003-09-30,"Time and Materials","PAMS","DLA","08:22.5",24292184,118,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0309286283686537,0.0307379273693534,7.38546656200602
2003-09-30,"Fixed Price with Economic Price Adjustment","Clothing & Subsistence","DLA","08:22.5",867630742,790,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,1.104661021032,1.09784985701632,8.93833493159069
2003-09-30,"Cost Plus Fixed Fee","Electronics & Communications","DLA","08:22.5",42349,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,5.39184324795216e-05,5.3585980007592e-05,4.62684315965824
2003-09-30,"Labor Hours","Engines & Power Plants","DLA","08:22.5",26825,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,3.41533909009225e-05,3.39428065291661e-05,4.42853973063799
2003-09-30,"Not Reported","Fuels","DLA","08:22.5",982589,4,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00125102502188058,0.0012433114007339,5.99237189793635
2003-09-30,"Fixed Price Redetermination","Ground Vehicles","DLA","08:22.5",3929767,56,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00500335017709396,0.00497250031633557,6.59436680136421
2003-09-30,"Fixed Price with Economic Price Adjustment","ICT","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0,0,0
2003-09-30,"Time and Materials","ICT","DLA","08:22.5",4875906,14,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00620796732951177,0.0061696899911426,6.68805532449458
2003-09-30,"Not Reported","Launchers & Munitions","DLA","08:22.5",172500,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000219625719679744,0.000218271542452233,5.23678909940929
2003-09-30,"Not Reported","MED","DLA","08:22.5",62990,2,"Other DoD","DLA","DLA",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,8.01984004789975e-05,7.970390990763e-05,4.79927160834987
2003-09-30,"Not Reported","Missiles & Space","DLA","08:22.5",38500,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,4.90179142473631e-05,4.87156775907883e-05,4.5854607295085
2003-09-30,"Labor Hours","Other","DLA","08:22.5",872612,9,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00111100312174597,0.00110415285334683,5.94082118102984
2003-09-30,"Cost No Fee","PAMS","DLA","08:22.5",604391,5,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000769506135321507,0.000764761482981146,5.78131798862622
2003-09-30,"Cost No Fee","R&D","DLA","08:22.5",2754399,12,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00350688036324734,0.00348525749715298,6.4400268520236
2004-09-30,"Not Reported","Aircraft","DLA","08:22.5",5388224,28,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00667033639585152,0.00664392601726264,6.73144564197704
2004-09-30,"Cost Plus Fixed Fee","FRS&C","DLA","08:22.5",163832,4,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000202815352963267,0.000202012330456227,5.21439873299275
2004-09-30,"Other (none of the above)","FRS&C","DLA","08:22.5",269799,2,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000333996895686657,0.00033267447595561,5.43104033564246
2004-09-30,"Not Reported","Fuels","DLA","08:22.5",31648237,17,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0391788439243867,0.0390237200986436,7.50034952217337
2004-09-30,"Fixed Price Redetermination","Ground Vehicles","DLA","08:22.5",2383551,29,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00295071010163428,0.0029390271270037,6.37722444880832
2004-09-30,"Time and Materials","ICT","DLA","08:22.5",11038650,31,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0136652650031005,0.0136111590628853,7.04291596348372
2004-09-30,"Not Reported","Launchers & Munitions","DLA","08:22.5",28500,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,3.52814929894838e-05,3.51418002466091e-05,4.45484486000851
2004-09-30,"Fixed Price Incentive","Missiles & Space","DLA","08:22.5",92773,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000114848068389943,0.000114393341553637,4.96742160060286
2004-09-30,"Not Reported","Missiles & Space","DLA","08:22.5",252302,3,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000312336534885359,0.000311099876695438,5.4019206931871
2004-09-30,"Labor Hours","Other","DLA","08:22.5",81033,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000100314569172521,9.99173859432799e-05,4.90866191763509
2004-09-30,"Firm Fixed Price","Aircraft","DLA","08:22.5",593382546,9067,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.73457621532565,0.731667750924784,8.77333476765091
2004-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","DLA","08:22.5",146757165,1493,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.181677610108913,0.180958279901356,8.16659931362664
2004-09-30,"Time and Materials","Electronics & Communications","DLA","08:22.5",2515534,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00311409807669502,0.00310176818742293,6.40063019163298
2004-09-30,"Cost No Fee","ERS","DLA","08:22.5",9475734,5,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0117304576382882,0.0116840123304562,6.9766128608357
2004-09-30,"Cost Plus Fixed Fee","ICT","DLA","08:22.5",350000,1,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00043328149285331,0.000431565967940814,5.54406804435028
2004-09-30,"Fixed Price Award Fee","ICT","DLA","08:22.5",199566,1,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000247052155436467,0.000246073982737361,5.30008655263194
2004-09-30,"Firm Fixed Price","Launchers & Munitions","DLA","08:22.5",91772693,855,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.113609741217739,0.113159917385943,7.96271347593317
2004-09-30,"Fixed Price Redetermination","Launchers & Munitions","DLA","08:22.5",2556752,24,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00316512378118767,0.00315259186189889,6.40768860434431
2004-09-30,"Firm Fixed Price","PAMS","DLA","08:22.5",144324632.2,331,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.178666263128917,0.177958855980271,8.15934045940667
2004-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","DLA","08:22.5",13109458,229,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0162288158078222,0.0161645598027127,7.1175847365051
2004-09-30,"Cost Plus Fixed Fee","Clothing & Subsistence","DLA","08:22.5",1298622,4,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00160762536803472,0.00160126017262639,6.11348275599682
2004-09-30,"Firm Fixed Price","Engines & Power Plants","DLA","08:22.5",548434850,5660,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.678933344402231,0.676245191122071,8.73912504400552
2004-09-30,"Fixed Price Incentive","Engines & Power Plants","DLA","08:22.5",30898,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,3.82500901890902e-05,3.8098643649815e-05,4.48993036883989
2004-09-30,"Not Reported","Engines & Power Plants","DLA","08:22.5",2293124,11,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00283876625719358,0.00282752651048089,6.36042753971018
2004-09-30,"Cost No Fee","FRS&C","DLA","08:22.5",22285094,3,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.027587767990561,0.0274785376078915,7.3480144703089
2004-09-30,"Labor Hours","FRS&C","DLA","08:22.5",2138770,5,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00264768416705678,0.0026372009864365,6.3301640837293
2004-09-30,"Fixed Price with Economic Price Adjustment","Fuels","DLA","08:22.5",6289300528,637,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,7.78582149078557,7.75499448581998,9.79860234755629
2004-09-30,"Fixed Price Award Fee","Ground Vehicles","DLA","08:22.5",298141,8,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000369082793030796,0.000367621454993835,5.47442170380642
2004-09-30,"Fixed Price with Economic Price Adjustment","Ground Vehicles","DLA","08:22.5",117363993,587,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.145290417412187,0.14471515782984,8.06953487680972
2004-09-30,"Cost Plus Incentive","ICT","DLA","08:22.5",20425734,5,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0252859786289846,0.0251858618988903,7.31017767188363
2004-09-30,"Cost Plus Fixed Fee","Other","DLA","08:22.5",99951,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000123734052834803,0.000123244143033292,4.99978714354978
2004-09-30,"Cost Sharing","R&D","DLA","08:22.5",4528859,8,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00560648796697756,0.00558428976572133,6.6559887997125
2004-09-30,"Fixed Price Level of Effort","Clothing & Subsistence","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Fixed Price with Economic Price Adjustment","Clothing & Subsistence","DLA","08:22.5",533826050,768,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.660848422479959,0.658231874229346,8.72739976296069
2004-09-30,"Fixed Price Incentive","Electronics & Communications","DLA","08:22.5",146426,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000181267645350111,0.000180549938347719,5.16561819867575
2004-09-30,"Not Reported","Electronics & Communications","DLA","08:22.5",156108146,701,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.193253630129835,0.192488466091245,8.19342556591024
2004-09-30,"Firm Fixed Price","ICT","DLA","08:22.5",87414690.74,207,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.108214764860393,0.107786301775586,7.94158442543959
2004-09-30,"Fixed Price with Economic Price Adjustment","Launchers & Munitions","DLA","08:22.5",2423860,44,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00300061051219264,0.00298872996300863,6.38450753175524
2004-09-30,"Firm Fixed Price","MED","DLA","08:22.5",1770264,12,"Other DoD","DLA","DLA",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00219149322475563,0.00218281627620222,6.24803803765764
2004-09-30,"Fixed Price with Economic Price Adjustment","Other","DLA","08:22.5",971797302,8003,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.20303367360394,1.19827040937115,8.98757568899727
2004-09-30,"Order Dependent (IDV only)","Other","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Not Reported","PAMS","DLA","08:22.5",64159780,136,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0794264150272569,0.0791119358816276,7.80726286610918
2004-09-30,"Time and Materials","PAMS","DLA","08:22.5",42605132,133,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0527429005604923,0.0525340715166461,7.62946191518349
2004-09-30,"Firm Fixed Price","Ships","DLA","08:22.5",74384230,654,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0920837434832684,0.0917191491985203,7.87148087170275
