"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2007-09-30,"Cost Plus Award Fee","FRS&C","Army","08:22.5",1289109465,1884,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.4463415726671,1.44697436861601,9.11028979712607
2007-09-30,"Fixed Price with Economic Price Adjustment","FRS&C","Army","08:22.5",159388316.4,4078,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.178828838408023,0.178907078684476,8.2024564832522
2007-09-30,"Labor Hours","FRS&C","Army","08:22.5",10433192.99,31,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0117057248952059,0.0117108463239421,7.01841724090233
2007-09-30,"Fixed Price with Economic Price Adjustment","Fuels","Army","08:22.5",511284,19,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00057364508190895,0.000573896060163879,5.70866220223087
2007-09-30,"Fixed Price Redetermination","Ground Vehicles","Army","08:22.5",670848.55,14,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000752671649050724,0.000753000954091368,5.82662448541006
2007-09-30,"Cost Sharing","ICT","Army","08:22.5",0,3,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Cost Plus Incentive","Launchers & Munitions","Army","08:22.5",31860490.22,41,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0357465000311201,0.0357621396565271,7.50325245376904
2007-09-30,"Fixed Price Redetermination","Launchers & Munitions","Army","08:22.5",41185953.05,45,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0462093854117583,0.0462296027051296,7.61474912008459
2007-09-30,"Not Reported","Launchers & Munitions","Army","08:22.5",0,11,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Not Reported","MED","Army","08:22.5",2072360,39,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00232512482679847,0.00232614210349085,6.31646520108906
2007-09-30,"Firm Fixed Price","Missiles & Space","Army","08:22.5",2294470767,1767,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,2.5743263451886,2.57545265125154,9.36068252888121
2007-09-30,"Fixed Price Incentive","Missiles & Space","Army","08:22.5",0,6,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Time and Materials","Unlabeled","Army","08:22.5",-37033.47,1,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-4.15504258524081e-05,-4.15686047816814e-05,NA
2007-09-30,"Fixed Price Redetermination","Aircraft","Army","08:22.5",35985097.42,51,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0403741837354532,0.0403918480413065,7.55612268276093
2007-09-30,"Firm Fixed Price","Electronics & Communications","Army","08:22.5",9056639170,50783,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,10.1612734184806,10.1657191267258,9.95696706514813
2007-09-30,"Fixed Price Redetermination","Electronics & Communications","Army","08:22.5",4978811,9,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00558607436161542,0.00558851835222808,6.69712564039175
2007-09-30,"Cost No Fee","Unlabeled","Army","08:22.5",1879450,1,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00210868567996217,0.00210960826130879,6.27403077643827
2007-09-30,"Cost Sharing","Aircraft","Army","08:22.5",283.5,1,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,3.18078368814959e-07,3.18217532831968e-07,2.45255306322893
2007-09-30,"Fixed Price Level of Effort","Aircraft","Army","08:22.5",308921.6,3,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000346600630051877,0.000346752272982377,5.48984827551688
2007-09-30,"Cost No Fee","Clothing & Subsistence","Army","08:22.5",4e+05,9,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000448787821961141,0.000448984173307891,5.60205999132796
2007-09-30,"Not Reported","Clothing & Subsistence","Army","08:22.5",1233395.6,65,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00138383231235114,0.00138443775956898,6.09110239479636
2007-09-30,"Combination (two or more)","Electronics & Communications","Army","08:22.5",217845562.6,331,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.244416088907883,0.244523024581883,8.33814871801076
2007-09-30,"Fixed Price Incentive","Electronics & Communications","Army","08:22.5",534229.91,4,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000599389694338491,0.000599651936244247,5.72772819926813
2007-09-30,"Cost Plus Fixed Fee","Unlabeled","Army","08:22.5",0,3,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Cost Plus Incentive","Aircraft","Army","08:22.5",29355720,13,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0329362241022528,0.0329506341901448,7.4676927366705
2007-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","Army","08:22.5",0,1,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Fixed Price Award Fee","Clothing & Subsistence","Army","08:22.5",-14243,4,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-1.59802123704813e-05,-1.59872039510607e-05,NA
2007-09-30,"Cost No Fee","Electronics & Communications","Army","08:22.5",6498051,33,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00729061538820603,0.00729380514086878,6.8127831155857
2007-09-30,"Cost Plus Award Fee","Electronics & Communications","Army","08:22.5",1556677.98,6,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00174654530034767,0.00174730943989224,6.1921987821422
2007-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","Army","08:22.5",70223722.57,521,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0787888787554843,0.0788233500617353,7.84648384775477
2007-09-30,"Labor Hours","Electronics & Communications","Army","08:22.5",1167487,9,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00130988486974487,0.00131045796385677,6.06725205338402
2007-09-30,"Order Dependent (IDV only)","Electronics & Communications","Army","08:22.5",0,NA,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Not Reported","Engines & Power Plants","Army","08:22.5",8748800,5,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00981588724193407,0.00982018183859019,6.94194848855171
2007-09-30,"Time and Materials","Engines & Power Plants","Army","08:22.5",-116573.11,11,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.000130791480340341,-0.0001308487035582,NA
2007-09-30,"Cost Plus Award Fee","ERS","Army","08:22.5",22431184.75,34,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0251671063699011,0.0251781173532383,7.35085221236135
2007-09-30,"Cost Sharing","ERS","Army","08:22.5",4190,1,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.70105243504295e-06,4.70310921540016e-06,3.6222140229663
2007-09-30,"Fixed Price Award Fee","FRS&C","Army","08:22.5",205849991.5,405,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.230957423340011,0.23105847064766,8.31355085340053
2007-09-30,"Fixed Price Level of Effort","FRS&C","Army","08:22.5",2260777,9,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00253652296442461,0.00253763273094623,6.35425772623489
2007-09-30,"Other (none of the above)","FRS&C","Army","08:22.5",2515301.5,7,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00282209170440148,0.00282332641149399,6.40059004980481
2007-09-30,"Firm Fixed Price","Ground Vehicles","Army","08:22.5",14345790555,11138,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,16.0955402437229,16.1025822819621,10.1567244859535
2007-09-30,"Not Reported","Unlabeled","Army","08:22.5",-1973.06,3,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-2.21371324999662e-06,-2.21468178246717e-06,NA
2007-09-30,"Firm Fixed Price","Aircraft","Army","08:22.5",4228548083,5274,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.74430221056882,4.74637791334605,9.62619127333638
2007-09-30,"Fixed Price Incentive","Aircraft","Army","08:22.5",-703318.42,22,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.000789101854642377,-0.00078944709843978,NA
2007-09-30,"Not Reported","Aircraft","Army","08:22.5",-3756400.94,12,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.00421456749068845,-0.00421641142664721,NA
2007-09-30,"Combination (two or more)","Clothing & Subsistence","Army","08:22.5",20121108.6,40,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.022575271260094,0.0225851482770232,7.3036519050916
2007-09-30,"Time and Materials","ICT","Army","08:22.5",558953360.4,1350,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.627128652979441,0.627403031092154,8.74737557145358
2007-09-30,"Firm Fixed Price","Launchers & Munitions","Army","08:22.5",5606397693,5916,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.29020752422359,6.29295958356718,9.74868390144236
2007-09-30,"Fixed Price Incentive","Launchers & Munitions","Army","08:22.5",-16022,5,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-1.79761962086535e-05,-1.79840610618476e-05,NA
2007-09-30,"Combination (two or more)","MED","Army","08:22.5",34211334.77,254,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0383840760445294,0.0384008696486699,7.53417001870237
2007-09-30,"Firm Fixed Price","MED","Army","08:22.5",740192782.1,10143,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.830473766275041,0.830837110899091,8.86934484580986
2007-09-30,"Fixed Price Incentive","MED","Army","08:22.5",4517.81,1,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,5.06884527483565e-06,5.07106297003031e-06,3.65492796237747
2007-09-30,"Time and Materials","MED","Army","08:22.5",21472063,37,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.024091000966956,0.0241015411381749,7.33187377273034
2007-09-30,"Fixed Price Redetermination","Missiles & Space","Army","08:22.5",216797,7,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000243239633594274,0.000243346054551577,5.33605326821478
2007-09-30,"Not Reported","Missiles & Space","Army","08:22.5",1192670,38,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00133813942904598,0.00133872488494781,6.07652029530117
2007-09-30,"Cost Plus Award Fee","Other","Army","08:22.5",6726256,5,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00754665445048264,0.0075499562240431,6.827773392457
2007-09-30,"Labor Hours","Other","Army","08:22.5",111399,6,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000124986286446623,0.000125040969805814,5.04688129230601
2007-09-30,"Cost No Fee","PAMS","Army","08:22.5",916385934.8,628,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.02815711938679,1.02860695341789,8.96207841477574
2007-09-30,"Fixed Price with Economic Price Adjustment","PAMS","Army","08:22.5",20610089.09,27,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0231238924828154,0.0231340095296891,7.31407986908206
2007-09-30,"Order Dependent (IDV only)","PAMS","Army","08:22.5",0,NA,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Time and Materials","PAMS","Army","08:22.5",5813736954,8608,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.52283586260164,6.52568970030306,9.76445537796577
2007-09-30,"Cost Sharing","R&D","Army","08:22.5",20916710.4,73,"Army","Army","Army",FALSE,"R&D","R&D","R&D","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0234679122575199,0.0234781798181614,7.32049338347128
2007-09-30,"Fixed Price Redetermination","R&D","Army","08:22.5",831211.6,10,"Army","Army","Army",FALSE,"R&D","R&D","R&D","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000932594108882088,0.000933002132674823,5.91971159540191
2007-09-30,"Cost No Fee","Aircraft","Army","08:22.5",5551139.59,8,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0062282096149959,0.00623093454933213,6.74438214831988
2007-09-30,"Fixed Price Award Fee","Aircraft","Army","08:22.5",0,6,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Fixed Price Incentive","Clothing & Subsistence","Army","08:22.5",-88857,1,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-9.96948487400027e-05,-9.97384667190482e-05,NA
2007-09-30,"Not Reported","Electronics & Communications","Army","08:22.5",4952345.3,120,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00555638065196623,0.0055588116511393,6.69481091805093
2007-09-30,"Cost Plus Incentive","Engines & Power Plants","Army","08:22.5",0,2,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Firm Fixed Price","FRS&C","Army","08:22.5",17749199434,75208,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,19.9140613888469,19.9227740868784,10.2491787692651
2007-09-30,"Combination (two or more)","Ground Vehicles","Army","08:22.5",308801653.7,31,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.346466053955054,0.34661763800651,8.48967961741131
2007-09-30,"Cost Plus Incentive","ICT","Army","08:22.5",3441549,18,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00386131319970636,0.003863002581659,6.53675395732085
2007-09-30,"Fixed Price Award Fee","Launchers & Munitions","Army","08:22.5",2595581.8,4,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00291216375685994,0.00291343787181502,6.41423472026123
2007-09-30,"Fixed Price Award Fee","MED","Army","08:22.5",309067,4,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00034676376442516,0.000346915478729375,5.49005263662916
2007-09-30,"Cost No Fee","Missiles & Space","Army","08:22.5",497610.15,8,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000558303438510641,0.000558547704568414,5.69688923029216
2007-09-30,"Cost Plus Award Fee","Missiles & Space","Army","08:22.5",-189781.02,6,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-0.000212928526538409,-0.000213021685935571,NA
2007-09-30,"Cost Sharing","Other","Army","08:22.5",-48049.9,18,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-5.39105249161266e-05,-5.39341115725671e-05,NA
2007-09-30,"Fixed Price Level of Effort","Other","Army","08:22.5",973050.49,6,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0010917330251633,0.00109221067459872,5.98813537568407
